Date,Open,High,Low,Close,Volume,Change
2024-11-11,1470228,1498191,1451096,1482002,57850,0.0029879797264051877
2024-11-12,1473172,1487889,1443738,1452568,55859,-0.01986097184754132
2024-11-13,1439323,1452568,1393700,1398115,61540,-0.037487401622505745
2024-11-14,1399587,1430492,1387813,1408417,52486,0.007368492577506158
2024-11-15,1406945,1418719,1367209,1378983,191319,-0.020898640104457744
2024-11-18,1346606,1371624,1334832,1348077,60269,-0.022412168968000357
2024-11-19,1349549,1378983,1349549,1352492,50846,0.003275035476460131
2024-11-20,1386341,1402530,1346606,1380455,64006,0.02067516850376938
2024-11-21,1389285,1417247,1371624,1371624,88919,-0.006397166151739797
2024-11-22,1381926,1381926,1362794,1374568,54269,0.0021463608102512133
2024-11-25,1384870,1412832,1373096,1409889,75829,0.025696073239010353
2024-11-26,1396643,1405474,1355436,1367209,61023,-0.030271886652069813
2024-11-27,1370153,1406945,1367209,1402530,56717,0.02583438230731372
2024-11-28,1409889,1471700,1393700,1471700,82342,0.04931801815290937
2024-11-29,1474643,1482002,1431964,1434908,56563,-0.024999660256845857
2024-12-02,1454040,1464342,1420191,1429021,34572,-0.004102702054765928
2024-12-03,1446681,1458455,1418719,1423134,57992,-0.004119603560759466
2024-12-04,1402530,1429021,1384870,1414304,61446,-0.0062046160094552105
2024-12-05,1418719,1443738,1417247,1418719,31999,0.003121676810643237
2024-12-06,1427549,1448153,1406945,1415775,53805,-0.0020751114209367483
2024-12-09,1386341,1434908,1384870,1402530,80640,-0.009355300100651553
2024-12-10,1415775,1421662,1392228,1411360,58489,0.006295765509472195
2024-12-11,1405474,1420191,1392228,1396643,46762,-0.010427530892189063
2024-12-12,1405474,1442266,1389285,1409889,82142,0.00948417025682291
2024-12-13,1411360,1464342,1398115,1451096,52193,0.029227123553698275
2024-12-16,1467285,1471700,1440794,1470228,44394,0.01318451708226065
2024-12-17,1467285,1470228,1431964,1433436,41108,-0.025024690048074172
2024-12-18,1439323,1451096,1421662,1442266,27728,0.006160023886661037
2024-12-19,1420191,1442266,1405474,1409889,48485,-0.02244870225048634
2024-12-20,1393700,1395172,1336304,1381926,68261,-0.01983347625238585
2024-12-23,1392228,1406945,1383398,1396643,22602,0.010649629574955632
2024-12-24,1402530,1409889,1368681,1380455,27584,-0.01159064986542735
2024-12-26,1380455,1401058,1373096,1378983,25528,-0.001066315091763248
2024-12-27,1373096,1383398,1353964,1374568,23957,-0.0032016348279855222
2024-12-30,1376040,1426077,1371624,1396643,35404,0.016059591086072134
2025-01-02,1398115,1401058,1359851,1374568,37313,-0.015805757090394557
2025-01-03,1374568,1399587,1371624,1383398,29946,0.006423836434428898
2025-01-06,1383398,1395172,1371624,1392228,30463,0.006382834151849259
2025-01-07,1399587,1479059,1398115,1446681,103056,0.039112128185900596
2025-01-08,1458455,1487889,1455511,1483474,72808,0.025432697325809883
2025-01-09,1471700,1492304,1459926,1480530,33838,-0.001984530905159154
2025-01-10,1473172,1501134,1470228,1471700,28760,-0.005964080430656549
2025-01-13,1480530,1536455,1479059,1489360,49169,0.011999728205476679
2025-01-14,1543813,1562945,1498191,1507021,66567,0.011858113552129845
2025-01-15,1524681,1539398,1501134,1501134,48587,-0.003906382193745173
2025-01-16,1511436,1549700,1511436,1533511,58550,0.021568360985761537
2025-01-17,1524681,1527625,1493776,1493776,32428,-0.02591112812363261
2025-01-20,1504077,1515851,1490832,1493776,26394,0.0
2025-01-21,1505549,1511436,1471700,1473172,31094,-0.013793232720300752
2025-01-22,1487889,1526153,1479059,1492304,45372,0.012986942461572726
2025-01-23,1505549,1586493,1504077,1549700,109129,0.038461332275461224
2025-01-24,1577662,1607096,1564417,1599738,72585,0.03228883009614769
2025-01-31,1611512,1618870,1568832,1590908,56184,-0.005519653843316874
2025-02-03,1570304,1611512,1524681,1611512,68731,0.012951094595036183
2025-02-04,1617398,1618870,1571776,1577662,68315,-0.02100511817473283
2025-02-05,1579134,1605625,1562945,1596795,39692,0.012127439210680047
2025-02-06,1611512,1611512,1589436,1602681,32189,0.003686133786741541
2025-02-07,1604153,1714531,1599738,1707172,129253,0.06519762822420683
2025-02-10,1707172,1711587,1658606,1663021,66512,-0.025862068965517238
2025-02-11,1663021,1746908,1663021,1727776,62048,0.03893817336040861
2025-02-12,1710115,1720417,1673323,1702757,58417,-0.014480465060285552
2025-02-13,1713059,1745436,1693927,1735134,54351,0.01901445714215244
2025-02-14,1746908,1779285,1727776,1736606,64369,0.0008483494646522871
2025-02-17,1745436,1745436,1714531,1743965,31468,0.0042375760535204865
2025-02-18,1732191,1748380,1711587,1729248,36861,-0.0084388161459662
2025-02-19,1711587,1738078,1692455,1701285,52874,-0.016170612890690106
2025-02-20,1692455,1701285,1657134,1690983,53341,-0.006055422812756284
2025-02-21,1673323,1707172,1668908,1702757,31631,0.00696281393721887
2025-02-24,1688040,1701285,1674795,1693927,24177,-0.005185707649417948
2025-02-25,1680681,1768983,1677738,1733663,73951,0.02345791760801963
2025-02-26,1738078,1746908,1689512,1718946,39369,-0.008488962387730448
2025-02-27,1716002,1724832,1693927,1705700,24542,-0.007705884885272685
2025-02-28,1689512,1699814,1639474,1642417,68707,-0.03710089699243713
2025-03-04,1639474,1685097,1633587,1648304,30430,0.003584351598893587
2025-03-05,1655663,1690983,1648304,1682153,35514,0.020535653617293814
2025-03-06,1688040,1688040,1657134,1663021,29147,-0.011373519531219789
2025-03-07,1649776,1654191,1618870,1618870,33931,-0.026548672566371723
2025-03-10,1599738,1610040,1562945,1593851,43455,-0.015454607226027983
2025-03-11,1560002,1589436,1552644,1571776,31582,-0.013850102675846077
2025-03-12,1567361,1598266,1560002,1587964,37972,0.010299177490940226
2025-03-13,1587964,1599738,1545285,1549700,75006,-0.02409626414704613
2025-03-14,1549700,1551172,1518794,1546757,54650,-0.0018990772407563306
2025-03-17,1562945,1573247,1545285,1573247,36600,0.01712615491638303
2025-03-18,1585021,1601210,1570304,1595323,30328,0.014032125915383942
2025-03-19,1605625,1621813,1582078,1587964,26612,-0.00461285896335728
2025-03-20,1599738,1604153,1565889,1577662,29733,-0.006487552614542924
2025-03-21,1560002,1611512,1560002,1611512,60735,0.021455799784744878
2025-03-24,1596795,1602681,1580606,1586493,16061,-0.015525171391835735
2025-03-25,1585021,1593851,1561474,1580606,29290,-0.003710700267823386
2025-03-26,1585021,1589436,1555587,1577662,23980,-0.0018625767585344066
2025-03-27,1560002,1573247,1555587,1558530,15297,-0.012126805361351134
2025-03-28,1564417,1565889,1532040,1543813,17243,-0.009442872450321826
2025-03-31,1511436,1527625,1492304,1492304,37716,-0.033364792238438246
2025-04-01,1508493,1571776,1502606,1557059,42961,0.04339263313641184
2025-04-02,1545285,1555587,1521738,1545285,35265,-0.007561691625044387
2025-04-03,1523210,1658606,1523210,1638002,96173,0.05999993528701819
2025-04-04,1615927,1633587,1560002,1573247,68981,-0.039532918763224956
2025-04-07,1493776,1508493,1476115,1483474,76158,-0.057062241339090436
2025-04-08,1501134,1520266,1473172,1477587,95433,-0.0039683877169400805
2025-04-09,1468757,1483474,1452568,1459926,69405,-0.011952595684721068
2025-04-10,1471700,1515851,1468757,1499662,118730,0.02721781788939981
2025-04-11,1480530,1542342,1476115,1537927,51374,0.02551574954889846
2025-04-14,1542342,1542342,1515851,1527625,32477,-0.006698627438103344
2025-04-15,1523210,1534983,1501134,1521738,45286,-0.003853694460355106
2025-04-16,1526153,1536455,1499662,1505549,29183,-0.010638493617166733
2025-04-17,1512908,1565889,1509964,1558530,56451,0.035190485331264565
2025-04-18,1561474,1562945,1539398,1543813,19426,-0.009442872450321826
2025-04-21,1549700,1587964,1540870,1577662,27198,0.021925582955966805
2025-04-22,1574719,1595323,1565889,1582078,43898,0.0027990786366154374
2025-04-23,1593851,1595323,1539398,1568832,58220,-0.008372532833400115
2025-04-24,1576191,1582078,1514379,1539398,82653,-0.01876172847060742
2025-04-25,1540870,1545285,1514379,1523210,63587,-0.010515799033128492
2025-04-28,1534983,1537927,1515851,1526153,38946,0.001932103912132943
2025-04-29,1532040,1552644,1523210,1549700,42543,0.015428990409218413
2025-04-30,1540870,1551172,1532040,1548228,37526,-0.0009498612634702974
2025-05-02,1534983,1598266,1533511,1596795,50262,0.03136941070695021
2025-05-07,1574719,1574719,1521738,1532040,81451,-0.040553107944351074
2025-05-08,1540870,1552644,1524681,1524681,46139,-0.004803399389049945
2025-05-09,1533511,1534983,1518794,1530568,25517,0.003861135542451155
2025-05-12,1532040,1533511,1455511,1458455,98360,-0.04711518860971875
2025-05-13,1470228,1490832,1464342,1471700,62696,0.009081528055373767
2025-05-14,1465813,1492304,1455511,1479059,46152,0.00500033974315417
2025-05-15,1465813,1480530,1464342,1468757,25900,-0.0069652393853119055
2025-05-16,1471700,1482002,1467285,1474643,21338,0.004007470262269441
2025-05-19,1474643,1533511,1474643,1512908,53048,0.025948653335078342
2025-05-20,1520266,1526153,1502606,1511436,37838,-0.0009729606823415393
2025-05-21,1520266,1646832,1518794,1618870,145479,0.07108074705114875
2025-05-22,1708644,1751323,1579134,1589436,161924,-0.018181818181818188
2025-05-23,1589436,1595323,1495247,1495247,73783,-0.059259385090057126
2025-05-26,1515851,1534983,1490832,1534983,65068,0.02657487358275934
2025-05-27,1520266,1533511,1505549,1509964,42950,-0.01629920331365231
2025-05-28,1512908,1527625,1505549,1512908,26990,0.001949715357452142
2025-05-29,1521738,1526153,1493776,1509964,61089,-0.0019459213646830786
2025-05-30,1504077,1543813,1499662,1518794,78922,0.005847821537467102
2025-06-02,1505549,1534983,1505549,1517323,31965,-0.0009685316112651998
2025-06-04,1517323,1530568,1508493,1521738,53965,0.002909729833397323
2025-06-05,1511436,1530568,1493776,1499662,61746,-0.014507096490985916
2025-06-09,1505549,1524681,1495247,1520266,52924,0.013739095876270868
2025-06-10,1521738,1532040,1505549,1530568,50651,0.006776445700949596
2025-06-11,1527625,1542342,1518794,1534983,42676,0.002884550049393475
2025-06-12,1527625,1533511,1508493,1514379,65772,-0.013422949961009345
2025-06-13,1515851,1523210,1483474,1499662,64735,-0.009718174908658894
2025-06-16,1499662,1502606,1484945,1493776,33351,-0.003924884407286444
2025-06-17,1499662,1507021,1480530,1486417,49105,-0.004926441447713703
2025-06-18,1476115,1483474,1465813,1477587,44879,-0.005940459507661755
2025-06-19,1480530,1480530,1465813,1470228,30917,-0.004980417396742154
2025-06-20,1477587,1502606,1471700,1495247,84392,0.017017088506000366
2025-06-23,1476115,1476115,1456983,1459926,47989,-0.0236221841608778
2025-06-24,1477587,1480530,1468757,1477587,48594,0.012097188487635746
2025-06-25,1471700,1486417,1458455,1477587,39096,0.0
2025-06-26,1482002,1486417,1459926,1470228,37703,-0.004980417396742154
2025-06-27,1477587,1479059,1461398,1465813,25859,-0.0030029355991043616
2025-06-30,1473172,1473172,1459926,1459926,30270,-0.004016201248044582
2025-07-01,1462870,1476115,1462870,1476115,37890,0.011088918205443221
2025-07-02,1470228,1508493,1462870,1484945,50433,0.005981918752942628
2025-07-03,1493776,1549700,1474643,1536455,85450,0.034688153433292124
2025-07-04,1549700,1554115,1515851,1527625,54849,-0.005746995518905562
2025-07-07,1529096,1530568,1507021,1514379,30746,-0.008670976188527968
2025-07-08,1515851,1523210,1482002,1490832,47499,-0.015548947786518386
2025-07-09,1496719,1508493,1483474,1498191,34220,0.004936169870247031
2025-07-10,1499662,1599738,1498191,1589436,140495,0.060903449560169465
2025-07-11,1570304,1595323,1555587,1555587,220386,-0.021296233380897367
2025-07-14,1551172,1558530,1526153,1533511,37912,-0.014191427416145763
2025-07-15,1530568,1545285,1505549,1517323,52190,-0.010556168165732127
2025-07-16,1512908,1524681,1505549,1520266,32592,0.0019396002037799231
2025-07-17,1542342,1595323,1526153,1574719,72236,0.03581807394232328
2025-07-18,1589436,1589436,1520266,1546757,51663,-0.01775681883561453
2025-07-21,1551172,1555587,1523210,1529096,39185,-0.011418083124886458
2025-07-22,1529096,1546757,1524681,1533511,32161,0.002887326891182873
2025-07-23,1557059,1586493,1539398,1565889,72871,0.02111364052817355
2025-07-24,1589436,1663021,1586493,1601210,125530,0.022556515819448286
2025-07-25,1602681,1602681,1562945,1568832,39399,-0.020220957900587644
2025-07-28,1586493,1587964,1551172,1570304,42221,0.0009382776485946653
2025-07-29,1574719,1611512,1574719,1601210,43541,0.01968153937072059
2025-07-30,1586493,1630644,1586493,1615927,62229,0.009191174174530525
2025-07-31,1611512,1621813,1560002,1570304,47472,-0.028233329847202282
2025-08-01,1555587,1574719,1514379,1521738,55156,-0.030927769400065253
2025-08-04,1532040,1549700,1514379,1542342,33204,0.01353978148669488
2025-08-05,1561474,1571776,1543813,1546757,28132,0.00286252984098212
2025-08-06,1529096,1530568,1512908,1517323,29531,-0.01902949202751303
2025-08-07,1523210,1524681,1499662,1514379,26215,-0.0019402592592348
2025-08-08,1515851,1515851,1499662,1504077,32704,-0.0068027884697291485
2025-08-11,1512908,1536455,1508493,1518794,24379,0.009784738414323257
2025-08-12,1512908,1530568,1501134,1502606,28012,-0.010658456643889869
2025-08-13,1515851,1530568,1509964,1530568,24053,0.018609003291614634
2025-08-14,1545285,1545285,1517323,1520266,28848,-0.006730834565991217
2025-08-18,1529096,1545285,1509964,1512908,27451,-0.004839942483749526
2025-08-19,1521738,1526153,1502606,1507021,23058,-0.003891181750641848
2025-08-20,1515851,1515851,1487889,1499662,27862,-0.004883143632371412
2025-08-21,1508493,1512908,1495247,1496719,20094,-0.0019624422036431666
2025-08-22,1507021,1529096,1499662,1515851,30911,0.012782626531767205
2025-08-25,1526153,1532040,1508493,1515851,28546,0.0
2025-08-26,1507021,1524681,1499662,1499662,53662,-0.010679809559118958
2025-08-27,1499662,1512908,1496719,1501134,25070,0.0009815545102829226
2025-08-28,1501134,1508493,1489360,1489360,35172,-0.007843403720120934
2025-08-29,1490832,1498191,1471700,1473172,54551,-0.010869098136112143
2025-09-01,1474643,1480530,1464342,1465813,40998,-0.004995343381492434
2025-09-02,1477587,1482002,1461398,1467285,33969,0.0010042208658267437
2025-09-03,1464342,1493776,1464342,1489360,31733,0.015044793615418994
2025-09-04,1480530,1496719,1480530,1496719,35463,0.004941048504055523
2025-09-05,1493776,1517323,1493776,1515851,35659,0.012782626531767205
2025-09-08,1518794,1529096,1509964,1517323,22240,0.0009710716950412923
2025-09-09,1549700,1564417,1515851,1532040,50883,0.009699319129809592
2025-09-10,1532040,1534983,1517323,1521738,37296,-0.006724367509986728
2025-09-11,1527625,1546757,1517323,1524681,70997,0.0019339728652369992
2025-09-12,1526153,1529096,1509964,1527625,53358,0.0019308957086761058
2025-09-15,1518794,1533511,1511436,1530568,43679,0.0019265199247198161
2025-09-16,1521738,1530568,1518794,1524681,33486,-0.003846284516597742
2025-09-17,1514379,1521738,1499662,1501134,48969,-0.015443886294903675
2025-09-18,1505549,1515851,1498191,1514379,34837,0.00882332956285059
2025-09-19,1505549,1515851,1501134,1507021,61970,-0.004858757285989834
2025-09-22,1509964,1517323,1496719,1509964,34985,0.0019528593164925834
2025-09-23,1502606,1540870,1502606,1524681,56355,0.009746589984926723
2025-09-24,1529096,1539398,1521738,1539398,48461,0.00965251091867736
2025-09-25,1537927,1539398,1502606,1504077,53279,-0.022944683571110236
2025-09-26,1486417,1493776,1445209,1471700,64508,-0.0215261585676797
2025-09-29,1477587,1486417,1470228,1476115,40733,0.0029999320513691696
2025-09-30,1471700,1477587,1464342,1467285,57387,-0.005981918752942739
2025-10-01,1470228,1489360,1470228,1479059,43681,0.008024344282126616
2025-10-02,1490832,1498191,1479059,1484945,56645,0.003979557272563161
2025-10-10,1495247,1504077,1484945,1492304,50163,0.004955739101448309
2025-10-13,1492304,1505549,1482002,1501134,59914,0.0059170249493400995
2025-10-14,1486417,1526153,1476115,1511436,68635,0.006862811714343886
2025-10-15,1530568,1664493,1526153,1658606,231777,0.0973709770046498
2025-10-16,1643889,1668908,1640946,1667436,53272,0.005323747773732901
2025-10-17,1658606,1667436,1633587,1643889,52691,-0.014121681431851107
2025-10-20,1649776,1695398,1645361,1670380,69460,0.01611483500406652
2025-10-21,1673323,1692455,1660078,1683625,58445,0.007929333445084286
2025-10-22,1682153,1745436,1674795,1726304,62055,0.025349469151384696
2025-10-23,1710115,1732191,1693927,1710115,47229,-0.009377838434018626
2025-10-24,1733663,1757210,1723361,1733663,41190,0.01376983419243727
2025-10-27,1745436,1782229,1743965,1777814,74101,0.025466887163191565
2025-10-28,1829323,1861701,1779285,1813134,110857,0.01986709520793517
2025-10-29,1835210,1848455,1780757,1796946,191388,-0.00892818732647449
2025-10-30,1796946,1796946,1796946,1796946,0,0.0
2025-10-31,1796946,1796946,1796946,1796946,0,0.0
2025-11-03,1796946,1796946,1796946,1796946,0,0.0
2025-11-04,1796946,1796946,1796946,1796946,0,0.0
2025-11-05,1796946,1796946,1796946,1796946,0,0.0
2025-11-06,1796946,1796946,1796946,1796946,0,0.0
2025-11-07,1796946,1796946,1796946,1796946,0,0.0
2025-11-10,1796946,1796946,1796946,1796946,0,0.0
2025-11-11,1796946,1796946,1796946,1796946,0,0.0
2025-11-12,1796946,1796946,1796946,1796946,0,0.0
2025-11-13,1796946,1796946,1796946,1796946,0,0.0
2025-11-14,1796946,1796946,1796946,1796946,0,0.0
2025-11-17,1796946,1796946,1796946,1796946,0,0.0
2025-11-18,1796946,1796946,1796946,1796946,0,0.0
2025-11-19,1796946,1796946,1796946,1796946,0,0.0
2025-11-20,1796946,1796946,1796946,1796946,0,0.0
2025-11-21,1796946,1796946,1796946,1796946,0,0.0
2025-11-24,1797000,1841000,1650000,1789000,560815,-0.004421947014545791
2025-11-25,1812000,1812000,1586000,1627000,224828,-0.09055338177752936
2025-11-26,1640000,1681000,1600000,1651000,115530,0.014751075599262364
2025-11-27,1662000,1687000,1640000,1646000,70847,-0.0030284675953967666
2025-11-28,1653000,1655000,1605000,1607000,50331,-0.0236938031591738
2025-12-01,1629000,1662000,1623000,1649000,54392,0.026135656502800142
2025-12-02,1662000,1663000,1645000,1654000,33670,0.003032140691328067
2025-12-03,1659000,1694000,1650000,1654000,44310,0.0
2025-12-04,1677000,1693000,1650000,1680000,34738,0.01571946795646917
2025-12-05,1667000,1677500,1640000,1641000,54357,-0.023214285714285743
2025-12-08,1650000,1651000,1623000,1629000,36652,-0.007312614259597838
2025-12-09,1639000,1664000,1628000,1660000,44895,0.01903007980356053
2025-12-10,1657000,1674000,1637000,1665000,34891,0.003012048192771122
2025-12-11,1666000,1693000,1661000,1669000,60950,0.002402402402402304
2025-12-12,1679000,1698000,1668000,1692000,44882,0.013780707010185633
2025-12-15,1680000,1830000,1671000,1772000,107019,0.047281323877068626
2025-12-16,1815000,1820000,1771000,1790000,54125,0.010158013544018019
2025-12-17,1790000,1790000,1740000,1750000,40730,-0.022346368715083775
2025-12-18,1750000,1793500,1728000,1738000,38712,-0.006857142857142895
2025-12-19,1765000,1770000,1697000,1733000,45677,-0.0028768699654775354
2025-12-22,1785000,1785000,1711000,1724000,42564,-0.005193306405077869
2025-12-23,1731000,1745000,1714000,1720000,36146,-0.002320185614849146
2025-12-24,1717000,1720000,1685000,1691000,36975,-0.016860465116279033
2025-12-26,1691000,1693000,1676000,1692000,27002,0.0005913660555885158
2025-12-29,1683000,1710000,1680000,1706000,25923,0.008274231678486954
2025-12-30,1700000,1703000,1692000,1695000,26967,-0.00644783118405623
2026-01-02,1695000,1709000,1679000,1683000,46684,-0.0070796460176991705
2026-01-05,1673000,1724000,1671000,1713000,51390,0.017825311942959
2026-01-06,1720000,1735000,1710000,1721000,36813,0.004670169293636839
2026-01-07,1736000,1789000,1730000,1767000,61546,0.026728646135967482
2026-01-08,1767000,1900000,1766000,1885000,128454,0.0667798528579513
2026-01-09,1875000,1879000,1834000,1878000,70385,-0.003713527851458842
2026-01-12,1899000,1915000,1845000,1859000,68736,-0.010117145899893543
2026-01-13,1885000,1944000,1881000,1908000,77125,0.02635825712748785
2026-01-14,1924000,1948000,1912000,1927000,86681,0.009958071278826086
2026-01-15,1930000,1987000,1921000,1965000,70485,0.019719771665801744
2026-01-16,1980000,1981000,1895000,1947000,68134,-0.009160305343511421
2026-01-19,1927000,1940000,1900000,1921000,44904,-0.01335387776065744
2026-01-20,1922000,1942000,1912000,1920000,42737,-0.0005205622071837723
2026-01-21,1909000,1909000,1870000,1873000,59612,-0.02447916666666672
2026-01-22,1874000,1888000,1778000,1778000,182684,-0.0507207688200747
2026-01-23,1794000,1808000,1790000,1802000,62438,0.013498312710911176
2026-01-26,1805000,1819000,1793000,1807000,72980,0.002774694783573839
2026-01-27,1808000,1809000,1790000,1790000,74402,-0.009407858328721597
2026-01-28,1802000,1814000,1785000,1791000,59883,0.0005586592178770111
2026-01-29,1796000,1798000,1765000,1776000,67355,-0.008375209380234505
2026-01-30,1781000,1782000,1745000,1745000,63642,-0.01745495495495497
2026-02-02,1745000,1763000,1705000,1711000,67005,-0.019484240687679066
2026-02-03,1717000,1756000,1712000,1749000,50120,0.02220923436586797
2026-02-04,1755000,1778000,1745000,1759000,55355,0.005717552887364308
2026-02-05,1792000,1795000,1700000,1700000,59550,-0.03354178510517336
2026-02-06,1688000,1688000,1637000,1668000,57738,-0.018823529411764683
2026-02-09,1704000,1717000,1676000,1694000,57218,0.015587529976019088
2026-02-10,1705000,1740000,1691000,1710000,46371,0.009445100354191327
2026-02-11,1732000,1743000,1710000,1712000,31291,0.0011695906432749315
2026-02-12,1727000,1728000,1707000,1719000,39569,0.004088785046729049
2026-02-13,1710000,1715000,1702000,1710000,30115,-0.005235602094240788
2026-02-19,1712000,1753000,1712000,1720000,40847,0.005847953216374213
2026-02-20,1729000,1739000,1727000,1736000,32604,0.009302325581395321
2026-02-23,1741000,1757000,1713000,1717000,67316,-0.010944700460829515
2026-02-24,1747000,1747000,1719000,1723000,47116,0.0034944670937682165
2026-02-25,1723000,1732000,1715000,1728000,45641,0.0029019152640743506
2026-02-26,1728000,1775000,1728000,1766000,88413,0.0219907407407407
2026-02-27,1760000,1778000,1741000,1778000,97725,0.006795016987542368
2026-03-03,1775000,1775000,1679000,1681000,81261,-0.05455568053993254
2026-03-04,1639000,1650000,1501000,1516000,83414,-0.0981558596073766
2026-03-05,1626000,1669000,1588000,1647000,70178,0.08641160949868065
2026-03-06,1614000,1668000,1599000,1644000,57347,-0.0018214936247723523
2026-03-09,1558000,1602000,1542000,1579000,56445,-0.03953771289537711
2026-03-10,1638000,1640000,1579000,1592000,48257,0.008233058898036827
2026-03-11,1630000,1693000,1626000,1657000,48088,0.04082914572864316
2026-03-12,1650000,1650000,1610000,1625000,63692,-0.01931200965600488
2026-03-13,1589000,1599000,1575000,1592000,42424,-0.02030769230769236
2026-03-16,1590000,1590000,1551000,1568000,29984,-0.015075376884422065
2026-03-17,1589000,1608000,1582000,1587000,29429,0.01211734693877542
2026-03-18,1600000,1650000,1598000,1626000,50561,0.02457466918714557
2026-03-19,1597000,1605000,1585000,1585000,30824,-0.025215252152521517
2026-03-20,1599000,1631000,1595000,1601000,31941,0.010094637223974745
2026-03-23,1556000,1562000,1523000,1523000,32660,-0.04871955028107433
2026-03-24,1569000,1570000,1519000,1547000,27709,0.01575837163493099
2026-03-25,1578000,1607000,1540000,1585000,35752,0.024563671622495065
2026-03-26,1608000,1619000,1581000,1585000,30276,0.0
2026-03-27,1551000,1608000,1537000,1606000,27116,0.013249211356466839
2026-03-30,1537000,1550000,1522000,1530000,34318,-0.04732254047322537
2026-03-31,1515000,1588000,1480000,1504000,82617,-0.016993464052287632
2026-04-01,1570000,1587000,1500000,1572000,51951,0.04521276595744683
2026-04-02,1586000,1657000,1564000,1585000,77387,0.008269720101781175
2026-04-03,1631000,1631000,1551000,1554000,27956,-0.019558359621451138
2026-04-06,1560000,1582000,1545000,1555000,25964,0.0006435006435006052
2026-04-07,1555000,1613500,1555000,1586000,31451,0.019935691318327953
2026-04-08,1659000,1660000,1591000,1598000,52453,0.007566204287515754
2026-04-09,1598000,1619000,1578000,1580000,37749,-0.01126408010012514
2026-04-10,1586000,1594000,1569500,1571000,30706,-0.0056962025316456
2026-04-13,1564000,1564000,1542000,1550000,31922,-0.013367281985996127
2026-04-14,1553000,1563000,1530000,1536000,67443,-0.00903225806451613
2026-04-15,1555000,1619000,1554000,1602000,64483,0.04296875
2026-04-16,1602000,1625000,1602000,1616000,32491,0.008739076154806513
2026-04-17,1612000,1613000,1591000,1601000,26261,-0.009282178217821735
2026-04-20,1607000,1614000,1591000,1605000,25519,0.002498438475952547
2026-04-21,1607000,1608000,1585000,1588000,47766,-0.010591900311526459
2026-04-22,1584000,1597000,1557000,1561000,44657,-0.01700251889168769
2026-04-23,1600000,1600000,1513000,1514000,139459,-0.030108904548366455
2026-04-24,1525000,1533000,1514000,1528000,59422,0.009247027741083214
2026-04-27,1528000,1529000,1509000,1509000,88430,-0.012434554973821954
2026-04-28,1512000,1519000,1504000,1504000,40649,-0.0033134526176276102
2026-04-29,1512000,1515000,1472000,1473000,70039,-0.020611702127659615
2026-04-30,1474000,1484000,1470000,1470000,44538,-0.0020366598778004397
2026-05-04,1485000,1486000,1460000,1485000,91513,0.010204081632652962
2026-05-06,1497000,1498000,1469000,1480000,102714,-0.0033670033670033517
2026-05-07,1482000,1486000,1467000,1468000,66462,-0.008108108108108136
2026-05-08,1470000,1485000,1455000,1472000,62693,0.0027247956403269047
2026-05-11,1470000,1471000,1454000,1458000,67575,-0.009510869565217406
2026-05-12,1455000,1477000,1420000,1443000,84654,-0.010288065843621408
2026-05-13,1443000,1459000,1402000,1410000,76826,-0.022869022869022815
2026-05-14,1403000,1449000,1387000,1449000,75777,0.027659574468085202
2026-05-15,1443000,1469000,1400000,1419000,82235,-0.020703933747411973
2026-05-18,1415000,1415000,1356000,1386000,54234,-0.023255813953488413
2026-05-19,1375000,1382000,1336000,1346000,68759,-0.028860028860028808
2026-05-20,1347000,1361000,1300000,1337000,82110,-0.006686478454680511
2026-05-21,1368000,1404000,1366000,1395000,50454,0.04338070306656694
2026-05-22,1402000,1444000,1387000,1415000,65301,0.014336917562723928
2026-05-26,1431000,1438000,1416000,1425000,44640,0.007067137809187329
2026-05-27,1415000,1419000,1375000,1384000,45686,-0.02877192982456145
2026-05-28,1393000,1405000,1340000,1373000,58500,-0.007947976878612706
2026-05-29,1379000,1386000,1336000,1363000,128284,-0.007283321194464731
2026-06-01,1356000,1400000,1344000,1377000,67442,0.010271460014673606
2026-06-02,1363000,1401000,1350000,1367000,54844,-0.0072621641249092095
2026-06-04,1375000,1383000,1342000,1350000,69504,-0.012435991221653286
2026-06-05,1377000,1408000,1329000,1340000,47701,-0.007407407407407418
2026-06-08,1268000,1295000,1228000,1243000,78137,-0.07238805970149254
2026-06-09,1255000,1307000,1238000,1296000,59718,0.042638777152051555
2026-06-10,1291000,1305000,1253000,1298000,44562,0.0015432098765431057
2026-06-11,1270000,1310000,1244000,1286000,66303,-0.009244992295839749
2026-06-12,1320000,1326000,1282000,1295000,54753,0.006998444790046632
2026-06-15,1324000,1359000,1320000,1332000,43859,0.02857142857142847
2026-06-16,1349000,1357000,1321000,1333000,40379,0.0007507507507507061
2026-06-17,1340000,1380500,1315000,1370000,60218,0.02775693923480871
2026-06-18,1376000,1456000,1362000,1430000,113690,0.04379562043795615
2026-06-19,1442000,1443000,1346000,1374000,99207,-0.03916083916083912
2026-06-22,1374000,1374000,1290000,1295000,51541,-0.05749636098981081
2026-06-23,1300000,1344000,1270000,1273000,61840,-0.01698841698841702
2026-06-24,1290000,1396000,1258000,1385000,95518,0.08798114689709347
2026-06-25,1383000,1428000,1361000,1386000,76241,0.0007220216606498298
2026-06-26,1401000,1402000,1309000,1343000,53490,-0.031024531024531066
2026-06-29,1358000,1456000,1347000,1448000,85788,0.07818317200297842
