날짜,시가,고가,저가,종가,엔상1,엔상2,엔상3,엔상4,엔상5,엔하1,엔하2,엔하3,엔하4,엔하5,피4,피5,V1,V2
2025/11/21,97400,98100,93500,94400,101535.294117647,106785.294117647,111286.722689076,116162.43697479,121038.151260504,118800,96285.2941176471,91783.8655462185,86908.1512605042,82032.4369747899,98917.5,99683.6538461538,102719.844439006,102002.50303001
2025/11/20,99400,102900,99100,101400,101964.705882353,107198.991596639,111604.705882353,116424.705882353,121244.705882353,117000,96730.4201680672,92324.7058823529,87504.7058823529,82684.7058823529,99833.75,100666.826923077,102096.577703624,101867.871873127
2025/11/19,97700,97900,94600,97700,101852.941176471,107064.369747899,111394.369747899,116165.084033613,120935.798319328,111300,96641.512605042,92311.512605042,87540.7983193277,82770.0840336134,99947.5,101041.346153846,103118.940201615,102597.738786034
2025/11/18,98600,100900,97500,98100,102088.235294118,107250.378151261,111514.663865546,116227.878151261,120941.092436975,111500,96926.0924369748,92661.8067226891,87948.5924369748,83235.3781512605,100555,101413.461538462,103266.064557784,102893.09598627
2025/11/17,99000,101000,98600,100200,102135.294117647,107236.722689076,111428.151260504,116074.579831933,120721.008403361,110700,97033.8655462185,92842.4369747899,88196.0084033614,83549.5798319328,101248.75,101745.673076923,102826.176815093,102677.029768323
2025/11/14,100400,100900,97000,97500,101911.764705882,106910.336134454,111076.050420168,115658.193277311,120240.336134454,106600,96913.1932773109,92747.4789915966,88165.3361344538,83583.1932773109,101365,101809.615384615,102493.980296931,102398.949839028
2025/11/13,102500,104200,102300,102600,101958.823529412,106860.966386555,111020.966386555,115552.037815126,120083.109243697,108100,97056.6806722689,92896.6806722689,88365.6092436975,83834.5378151261,101783.75,102305.288461538,101099.261010999,101556.853788438
2025/11/12,104000,104300,101600,103900,101682.352941176,106483.067226891,110655.924369748,115142.710084034,119629.495798319,108100,96881.6386554622,92708.7815126051,88221.9957983194,83735.2100840336,102027.5,102814.423076923,100536.181723905,101072.732431738
2025/11/11,103200,106000,102000,104100,101341.176470588,106038.319327731,110183.319327731,114604.390756303,119025.462184874,103400,96644.0336134454,92499.0336134454,88077.962184874,83656.8907563025,101905,102859.615384615,100205.343773506,100618.691633877
2025/11/10,98000,101300,97700,101300,100882.352941176,105480.924369748,109572.352941176,113917.352941176,118262.352941176,105600,96283.7815126051,92192.3529411765,87847.3529411765,83502.3529411765,101927.5,102575.961538462,99967.817809947,100097.781698895
2025/11/07,97800,100300,94000,97500,100670.588235294,105172.016806723,109186.302521008,113444.159663866,117702.016806723,108500,96169.1596638656,92154.8739495798,87897.0168067227,83639.1596638656,102952.5,102485.576923077,99505.6254843865,99595.503765932
2025/11/06,101600,104700,98800,99600,100552.941176471,104958.655462185,108894.369747899,113065.084033613,117235.798319328,107700,96147.2268907563,92211.512605042,88040.7983193277,83870.0840336134,104097.5,102625.961538462,97830.5885544593,98476.1604995882
2025/11/05,103500,103800,96700,100300,100047.058823529,104377.058823529,108212.058823529,112294.558823529,116377.058823529,108500,95717.0588235294,91882.0588235294,87799.5588235294,83717.0588235294,104698.75,102699.519230769,95764.3801396953,96978.6183340011
2025/11/04,111500,113400,102100,104200,99711.7647058824,103976.050420168,107699.62184874,111693.550420168,115687.478991597,108400,95447.4789915966,91723.9075630252,87729.9789915966,83736.0504201681,104751.25,102458.173076923,93450.0097102084,95441.560657715
2025/11/03,105500,111500,105500,111300,99141.1764705882,103332.605042017,106945.462184874,110847.605042017,114749.74789916,109500,94949.7478991597,91336.8907563025,87434.7478991597,83532.6050420168,103793.75,101720.673076923,91214.9984410155,93750.8841276646
2025/10/31,109200,109200,101500,107700,97847.0588235294,102012.773109244,105510.630252101,109342.415966387,113174.201680672,108200,93681.3445378151,90183.487394958,86351.7016806723,82519.9159663866,102021.25,100300.480769231,91170.0637085853,93263.8780481797
2025/10/30,101700,105800,100700,104300,96594.1176470588,100754.117647059,104100.546218487,107853.760504202,111606.974789916,104900,92434.1176470588,89087.6890756303,85334.474789916,81581.2605042017,100528.75,99045.6730769231,91050.8847365906,92796.5896905397
2025/10/29,100200,101700,99100,101700,95394.1176470588,99566.974789916,102749.831932773,106427.68907563,110105.546218487,104700,91221.2605042017,88038.4033613445,84360.5462184874,80682.6890756303,99351.25,98285.0961538462,90667.651367826,92225.3561507334
2025/10/28,102500,103000,99100,99500,94382.3529411765,98527.3529411765,101577.352941176,105174.852941176,108772.352941176,104000,90237.3529411765,87187.3529411765,83589.8529411765,79992.3529411765,98673.75,97670.6730769231,90186.3717215683,91718.6008065771
2025/10/27,99700,102000,99000,101700,93405.8823529412,97497.3109243697,100418.739495798,103925.168067227,107431.596638655,100600,89314.4537815126,86393.025210084,82886.5966386555,79380.1680672269,98401.25,97165.8653846154,88705.5228032338,90432.1503265027
2025/10/24,97200,99000,97200,98900,92464.7058823529,96478.9915966387,99261.8487394958,102660.420168067,106058.991596639,101500,88450.4201680672,85667.5630252101,82268.9915966387,78870.4201680672,97653.75,96189.9038461538,87812.9483672641,89369.2208638823
2025/10/23,96500,98500,95200,96400,91670.5882352941,95606.3025210084,98244.1596638656,101530.945378151,104817.731092437,103400,87734.8739495798,85097.0168067227,81810.231092437,78523.4453781513,96900,95119.2307692308,86508.4038069836,88103.5322989117
2025/10/22,97500,98600,95500,98300,91005.8823529412,94840.8823529412,97357.3109243698,100533.025210084,103708.739495798,103100,87170.8823529412,84654.4537815126,81478.7394957983,78303.025210084,96917.5,94549.0384615385,84600.7194098684,86547.5851859281
2025/10/21,98500,99900,97300,97900,90135.2941176471,93858.8655462185,96252.4369747899,99311.0084033614,102369.579831933,98700,86411.7226890756,84018.1512605042,80959.5798319328,77901.0084033614,96400,93719.2307692308,83283.6730583271,85367.1736002789
2025/10/20,98100,99400,96000,98100,89076.4705882353,92689.3277310925,94955.756302521,97895.3991596639,100835.042016807,97000,85463.6134453782,83197.1848739496,80257.5420168067,77317.8991596639,95172.5,92712.5,81964.4333547538,84180.0863585207
2025/10/17,97500,99100,94400,96300,88047.0588235294,91544.9159663866,93673.487394958,96486.7016806723,99299.9159663866,94400,84549.2016806723,82420.6302521009,79607.4159663866,76794.2016806723,94091.25,91492.7884615385,80931.3277032446,83160.2764315407
2025/10/16,95000,97700,90200,97700,86994.1176470588,90340.5462184874,92331.2605042017,94999.8319327731,97668.4033613445,101400,83647.6890756303,81656.974789916,78988.4033613445,76319.8319327731,93136.25,90287.0192307692,79832.2364726728,82198.706991537
2025/10/15,91500,95600,91400,95500,85929.4117647059,89112.268907563,90974.4117647059,93496.9117647059,96019.4117647059,97700,82746.5546218487,80884.4117647059,78361.9117647059,75839.4117647059,91471.25,88915.8653846154,79416.5546547875,81593.1490972405
2025/10/14,95000,97500,90200,91000,84800,87850,89587.8571428571,91981.7857142857,94375.7142857143,98100,81750,80012.1428571429,77618.2142857143,75224.2857142857,89773.75,87528.3653846154,78709.9186384401,80739.5137436358
2025/10/13,93700,94800,90300,94600,83876.4705882353,86797.8991596639,88422.8991596639,90696.1134453782,92969.3277310925,100200,80955.0420168067,79330.0420168067,77056.8277310925,74783.6134453782,88732.5,86797.1153846154,76878.8407595587,79232.054099121
2025/10/10,89000,94500,89000,94500,82605.8823529412,85388.7394957983,86955.8823529412,89130.8823529412,91305.8823529412,97500,79823.025210084,78255.8823529412,76080.8823529412,73905.8823529412,87147.5,85599.0384615385,76387.8442219815,78511.2883600552
2025/10/02,86500,90300,86500,89300,81311.7647058824,83949.6218487395,85472.4789915966,87552.8361344538,89633.1932773109,102600,78673.9075630252,77151.0504201681,75070.6932773109,72990.3361344538,85400,84438.4615384615,76634.1685485947,78195.2295725573
2025/10/01,84300,86400,84100,86400,80258.8235294118,82775.2521008403,84257.3949579832,86256.6806722689,88255.9663865546,103900,77742.3949579832,76260.2521008403,74260.9663865546,72261.6806722689,84677.5,83575.9615384615,76140.0207858004,77453.4896080717
2025/09/30,85000,85500,83400,83900,79300,81693.5714285714,83146.4285714286,85069.6428571429,86992.8571428571,104100,76906.4285714286,75453.5714285714,73530.3571428571,71607.1428571429,84171.25,82742.7884615385,75269.9882089809,76524.0482764365
2025/09/29,83500,85000,82500,84500,78458.8235294118,80725.2521008403,82157.3949579832,84006.6806722689,85855.9663865546,101300,76192.3949579832,74760.2521008403,72910.9663865546,71061.6806722689,84085,82117.3076923077,73748.9241014005,75211.1805089739
2025/09/26,85500,85900,82400,82900,77605.8823529412,79734.4537815126,81157.3109243697,82933.025210084,84708.7394957983,97500,75477.3109243697,74054.4537815126,72278.7394957983,70503.025210084,83603.75,81274.5192307692,72562.4747477443,74167.2200498929
2025/09/25,84500,86200,84100,85700,76841.1764705882,78831.8907563025,80249.0336134454,81952.962184874,83656.8907563025,99600,74850.462184874,73433.3193277311,71729.3907563025,70025.462184874,83097.5,80625.9615384615,70824.2758820367,72811.3146411793
2025/09/24,84300,85500,83000,85400,75847.0588235294,77709.2016806723,79138.487394958,80784.2016806723,82429.9159663866,100300,73984.9159663866,72555.6302521009,70909.9159663866,69264.2016806723,82000,79438.4615384615,69868.0439430721,71891.8430220257
2025/09/23,84000,91000,83600,85100,74811.7647058824,76549.6218487395,78006.7647058824,79604.2647058824,81201.7647058824,104200,73073.9075630252,71616.7647058824,70019.2647058824,68421.7647058824,80668.75,78199.5192307692,69253.2992330532,71222.7789484299
2025/09/22,79900,84000,79900,83500,73911.7647058824,75536.7647058824,77026.0504201681,78583.1932773109,80140.3361344538,111300,72286.7647058824,70797.4789915966,69240.3361344538,67683.1932773109,79362.5,76862.5,68774.1605694924,70534.4580889949
2025/09/19,80800,81800,79600,79900,73105.8823529412,74673.025210084,76186.5966386555,77726.9537815126,79267.3109243697,107700,71538.7394957983,70025.1680672269,68484.8109243698,66944.4537815126,77955,75651.9230769231,68737.3414276688,70251.5453110995
2025/09/18,78400,80600,78300,80600,72564.7058823529,74087.5630252101,75626.1344537815,77156.8487394958,78687.5630252101,104300,71041.8487394958,69503.2773109244,67972.5630252101,66441.8487394958,76963.75,74693.75,68072.7725334017,69630.1288967543
2025/09/17,79600,79700,77100,78400,71970.5882352941,73452.731092437,75026.3025210084,76554.1596638656,78082.0168067227,101700,70488.4453781513,68914.8739495798,67387.0168067227,65859.1596638656,75547.5,73545.1923076923,67971.8425343924,69358.2693739955
2025/09/16,76300,79600,76300,79600,71552.9411764706,73005.7983193277,74628.6554621849,76166.512605042,77704.3697478992,99500,70100.0840336134,68477.2268907563,66939.3697478992,65401.512605042,74407.5,72664.4230769231,67785.9500575543,69124.3813272954
2025/09/15,75400,77600,75300,76300,71064.7058823529,72496.8487394958,74175.4201680672,75730.7773109244,77286.1344537815,101700,69632.5630252101,67953.9915966387,66398.6344537815,64843.2773109244,72987.5,71687.5,68411.911462177,69354.8145455148
2025/09/12,73400,75600,73100,75300,70747.0588235294,72169.9159663866,73922.0588235294,75509.5588235294,77097.0588235294,98900,69324.2016806723,67572.0588235294,65984.5588235294,64397.0588235294,71967.5,71072.1153846154,68762.9077612679,69485.0612614549
2025/09/11,72700,73600,72000,73000,70505.8823529412,71923.025210084,73774.4537815126,75408.7394957983,77043.025210084,96400,69088.7394957983,67237.3109243698,65603.025210084,63968.7394957983,70991.25,70481.25,69390.2266387178,69832.5555767087
2025/09/10,71500,72800,71400,72500,70335.2941176471,71764.5798319328,73703.8655462185,75388.1512605042,77072.4369747899,98300,68906.0084033614,66966.7226890756,65282.4369747899,63598.1512605042,70366.25,70090.8653846154,69818.4545388425,70117.563081491
2025/09/09,70200,71500,70000,71400,70200,71657.1428571429,73670,75405,77140,97900,68742.8571428571,66730,64995,63260,69937.5,69875.9615384615,70328.4340452819,70435.3145175271
2025/09/08,69500,70500,69300,70100,70217.6470588235,71706.9327731092,73791.2184873949,75578.0042016807,77364.7899159664,98100,68728.3613445378,66644.0756302521,64857.2899159664,63070.5042016807,69577.5,69756.7307692308,70810.6730004296,70755.5809767819
2025/09/05,70300,70600,69500,69600,70317.6470588235,71831.218487395,73991.2184873949,75828.0042016807,77664.7899159664,96300,68804.0756302521,66644.0756302521,64807.2899159664,62970.5042016807,69385,69836.5384615385,71013.7880920461,70896.5018692234
2025/09/04,69800,70100,69300,70000,70423.5294117647,71962.1008403361,74197.1008403361,76083.8865546218,77970.6722689076,97700,68884.9579831933,66649.9579831933,64763.1722689076,62876.3865546218,69461.25,69912.0192307692,70970.5514904541,70837.5326043101
2025/09/03,68800,69900,68500,69900,70482.3529411765,72055.9243697479,74341.6386554622,76271.281512605,78200.9243697479,95500,68908.781512605,66623.0672268908,64693.4243697479,62763.7815126051,69522.5,70000.9615384615,71188.6524574551,70972.5196510108
2025/09/02,67600,69500,67500,68800,70594.1176470588,72216.974789916,74544.8319327731,76520.1890756303,78495.5462184874,91000,68971.2605042017,66643.4033613445,64668.0462184874,62692.6890756303,69690,70157.6923076923,71511.9913688436,71185.0869357442
2025/09/01,69600,69600,67500,67800,70700,72378.5714285714,74742.8571428571,76764.2857142857,78785.7142857143,94600,69021.4285714286,66657.1428571429,64635.7142857143,62614.2857142857,69991.25,70404.3269230769,71605.8516065348,71295.6721962141
2025/08/29,69800,70500,69700,69800,70764.7058823529,72516.8487394958,74906.1344537815,76976.8487394958,79047.5630252101,94500,69012.5630252101,66623.2773109244,64552.5630252101,62481.8487394958,70553.75,70755.2884615385,71340.7501330098,71252.3544634117
2025/08/28,70500,70500,69600,69800,70770.5882352941,72622.0168067227,74998.4453781513,77112.3739495798,79226.3025210084,89300,68919.1596638656,66542.731092437,64428.8025210084,62314.8739495798,70722.5,70820.1923076923,71347.4274745476,71321.1863236805
2025/08/27,70600,70900,69800,70700,70776.4705882353,72715.756302521,75067.8991596639,77213.6134453782,79359.3277310925,86400,68837.1848739496,66485.0420168067,64339.3277310924,62193.6134453782,70857.5,70922.1153846154,71186.3660625569,71271.0820820415
2025/08/26,71600,71600,70300,70500,70676.4705882353,72689.3277310925,74997.8991596639,77158.6134453782,79319.3277310925,83900,68663.6134453782,66355.0420168067,64194.3277310924,62033.6134453782,70970,70980.7692307692,71067.3211808355,71189.1525801451
2025/08/25,72100,72600,71000,71300,70711.7647058824,72796.0504201681,75051.0504201681,77220.6932773109,79390.3361344538,84500,68627.4789915966,66372.4789915966,64202.8361344538,62033.1932773109,71011.25,71000.4807692308,70540.0744022107,70750.0384329383
2025/08/22,70800,71800,70600,71300,70788.2352941177,72948.2352941177,75123.9495798319,77291.8067226891,79459.6638655462,82900,68628.2352941177,66452.5210084034,64284.6638655462,62116.8067226891,70907.5,70952.8846153846,70274.8162575611,70488.182057376
2025/08/21,71400,71900,70600,70900,70747.0588235294,72982.0588235294,75087.0588235294,77257.0588235294,79427.0588235294,85700,68512.0588235294,66407.0588235294,64237.0588235294,62067.0588235294,70928.75,70880.2884615385,70018.6151078557,70220.1535202557
2025/08/20,69600,71800,68700,71200,70711.7647058824,72997.4789915966,75049.6218487395,77218.5504201681,79387.4789915966,85400,68426.0504201681,66373.9075630252,64204.9789915966,62036.0504201681,71075,70863.4615384615,69732.4065285689,69963.1188119594
2025/08/19,70000,70700,69700,70100,70400,72727.8571428571,74733.5714285714,76900.3571428571,79067.1428571429,85100,68072.1428571429,66066.4285714286,63899.6428571429,61732.8571428571,71057.5,70822.1153846154,69868.7694966863,70081.3100306944
2025/08/18,71100,71700,70000,70200,70158.8235294118,72523.1092436975,74470.9663865546,76627.0378151261,78783.1092436975,83500,67794.5378151261,65846.6806722689,63690.6092436975,61534.5378151261,71072.5,70843.2692307692,69637.180440207,69983.542034962
2025/08/14,72100,72100,71200,71700,69923.5294117647,72312.8151260504,74194.243697479,76329.6008403361,78464.9579831933,79900,67534.243697479,65652.8151260504,63517.4579831933,61382.1008403361,71213.75,70839.9038461538,69100.2991941766,69635.3175123421
2025/08/13,72200,72500,71400,71800,69582.3529411765,71958.781512605,73790.9243697479,75895.2100840336,77999.4957983193,80600,67205.9243697479,65373.7815126051,63269.4957983193,61165.2100840336,70991.25,70673.5576923077,68696.1394982467,69266.7222225336
2025/08/12,71100,72400,71000,71400,69358.8235294118,71710.9663865546,73499.5378151261,75569.8949579832,77640.2521008403,78400,67006.6806722689,65218.1092436975,63147.7521008403,61077.3949579832,70526.25,70271.6346153846,68103.6477963258,68672.2530043012
2025/08/11,72600,72600,70800,71000,69094.1176470588,71402.6890756303,73172.6890756303,75211.974789916,77251.2605042017,79600,66785.5462184874,65015.5462184874,62976.2605042017,60936.974789916,70357.5,70045.1923076923,67489.9425726244,68074.3700263902
2025/08/08,70500,72400,70100,71800,68841.1764705882,71096.1764705882,72852.6050420168,74858.3193277311,76864.0336134454,76300,66586.1764705882,64829.7478991597,62824.0336134454,60818.3193277311,70347.5,69960.5769230769,66790.4406063182,67420.52136907
2025/08/07,70000,71800,69700,70600,68417.6470588235,70593.3613445378,72363.3613445378,74336.2184873949,76309.0756302521,75300,66241.9327731092,64471.9327731092,62499.0756302521,60526.218487395,69992.5,69658.6538461538,66482.6498602797,67006.7838501942
2025/08/06,69900,69900,68300,68900,68011.7647058824,70116.7647058824,71895.3361344538,73837.1218487395,75778.9075630252,73000,65906.7647058824,64128.1932773109,62186.4075630252,60244.6218487395,70023.75,69539.9038461538,66110.4052031816,66605.4545081379
2025/08/05,70200,71500,69700,69900,67629.4117647059,69681.5546218487,71460.1260504202,73375.4831932773,75290.8403361345,72500,65577.268907563,63798.6974789916,61883.3403361345,59967.9831932773,70206.25,69275.4807692308,65363.4019042784,66049.6322351451
2025/08/04,69000,70200,68700,69900,67188.2352941177,69193.9495798319,70958.9495798319,72844.3067226891,74729.6638655462,71400,65182.5210084034,63417.5210084034,61532.1638655462,59646.8067226891,70032.5,68908.6538461538,64710.9916245075,65507.936223145
2025/08/01,71000,72000,68800,69000,66676.4705882353,68624.3277310925,70387.8991596639,72243.6134453782,74099.3277310925,70100,64728.6134453782,62965.0420168067,61109.3277310924,59253.6134453782,69841.25,68473.5576923077,64099.6927585109,65023.9752758609
2025/07/31,73300,74400,71000,71100,66182.3529411765,68063.781512605,69836.6386554622,71663.781512605,73490.9243697479,69600,64300.9243697479,62528.0672268908,60700.9243697479,58873.7815126051,69337.5,68075.9615384615,63011.1005238848,64231.200855869
2025/07/30,70300,73700,70000,72600,65623.5294117647,67455.6722689076,69232.1008403361,71036.3865546218,72840.6722689076,70000,63791.3865546218,62014.9579831933,60210.6722689076,58406.3865546218,68633.75,67547.5961538462,62171.0802254013,63457.1867053302
2025/07/29,70500,71600,68700,70600,65000,66788.5714285714,68568.5714285714,70352.8571428571,72137.1428571429,69900,63211.4285714286,61431.4285714286,59647.1428571429,57862.8571428571,67637.5,66799.0384615385,62093.3156806977,63137.7573795357
2025/07/28,65700,70400,65600,70300,64564.7058823529,66334.7058823529,68111.8487394958,69885.4201680672,71658.9915966387,68800,62794.7058823529,61017.5630252101,59243.9915966387,57470.4201680672,66923.75,66193.75,61862.6024012616,62730.4272582874
2025/07/25,66000,66300,65500,65900,64200,65956.4285714286,67732.1428571429,69498.2142857143,71264.2857142857,67800,62443.5714285714,60667.8571428571,58901.7857142857,57135.7142857143,66337.5,65464.4230769231,62104.7569903567,62641.1836361255
2025/07/24,66200,66800,65900,66000,63894.1176470588,65664.1176470588,67429.1176470588,69196.6176470588,70964.1176470588,69800,62124.1176470588,60359.1176470588,58591.6176470588,56824.1176470588,66300,65161.5384615385,61513.1533341954,62158.2642231172
2025/07/23,65100,66500,64900,66200,63576.4705882353,65355.0420168067,67104.3277310924,68868.256302521,70632.1848739496,69800,61797.8991596639,60048.6134453782,58284.6848739496,56520.756302521,66145,64782.6923076923,61007.3425187316,61772.2249257611
2025/07/22,67800,68500,65600,65900,63217.6470588235,64996.218487395,66729.7899159664,68485.8613445378,70241.9327731092,70700,61439.0756302521,59705.5042016807,57949.4327731093,56193.3613445378,65747.5,64429.8076923077,60677.2778398523,61554.6868696509
2025/07/21,67000,68800,66700,68000,62917.6470588235,64682.6470588235,66400.5042016807,68141.9327731092,69883.3613445378,70500,61152.6470588235,59434.7899159664,57693.3613445378,55951.9327731093,65233.75,64066.8269230769,60036.1430634928,61087.3562639876
2025/07/18,66700,67800,66300,66900,62464.7058823529,64228.2773109244,65924.7058823529,67654.7058823529,69384.7058823529,71300,60701.1344537815,59004.7058823529,57274.705882353,55544.705882353,64211.25,63323.5576923077,59941.3963647627,60859.1657639346
2025/07/17,64700,66800,64300,66700,62135.2941176471,63908.1512605042,65576.0084033613,67296.3655462185,69016.7226890756,71300,60362.4369747899,58694.5798319328,56974.2226890756,55253.8655462185,63430,62750,59875.6026272345,60666.6979241602
2025/07/16,63700,64700,63100,64600,61770.5882352941,63547.0168067227,65192.731092437,66903.8025210084,68614.8739495798,70900,59994.1596638656,58348.4453781513,56637.3739495798,54926.3025210084,62586.25,62202.4038461538,60145.8595589132,60682.6839021645
2025/07/15,62300,63800,62000,63700,61400,63180,64812.1428571429,66518.2142857143,68224.2857142857,71200,59620,57987.8571428571,56281.7857142857,54575.7142857143,62098.75,61968.75,60229.2996053733,60626.4144177566
2025/07/14,62500,62800,61800,62400,61158.8235294118,62935.9663865546,64547.3949579832,66241.6806722689,67935.9663865546,70100,59381.6806722689,57770.2521008403,56075.9663865546,54381.6806722689,61913.75,61862.9807692308,60280.4130707293,60549.9433030615
2025/07/11,61400,62800,61100,62400,60970.5882352941,62746.3025210084,64332.731092437,66013.8025210084,67694.8739495798,70200,59194.8739495798,57608.4453781513,55927.3739495798,54246.3025210084,61767.5,61714.4230769231,60204.7463560565,60445.2093872718
2025/07/10,60900,61200,60400,61200,60811.7647058824,62576.7647058824,64136.0504201681,65798.1932773109,67460.3361344538,71700,59046.7647058824,57487.4789915966,55825.3361344538,54163.1932773109,61735,61528.8461538462,60195.8336931592,60365.3905364854
2025/07/09,61800,61900,60200,60600,60635.2941176471,62384.5798319328,63911.0084033613,65548.8655462185,67186.7226890756,71800,58886.0084033613,57359.5798319328,55721.7226890756,54083.8655462185,61956.25,61348.5576923077,59859.8349748579,60091.1762524343
2025/07/08,61500,62400,60100,61600,60447.0588235294,62180.6302521008,63675.6302521008,65289.9159663866,66904.2016806723,71400,58713.487394958,57218.487394958,55604.2016806723,53989.9159663866,61978.75,61322.5961538462,59342.1523177314,59762.3379154475
2025/07/07,63000,63500,61700,62000,60229.4117647059,61947.268907563,63412.268907563,65003.6974789916,66595.1260504202,71000,58511.5546218487,57046.5546218487,55455.1260504202,53863.6974789916,61797.5,61149.0384615385,59037.9606123867,59586.9416372042
2025/07/04,64200,65000,63000,63200,60082.3529411765,61778.781512605,63218.781512605,64786.9957983193,66355.2100840336,71800,58385.9243697479,56945.9243697479,55377.7100840336,53809.4957983193,61563.75,61016.8269230769,58629.2068479198,59291.1647847634
2025/07/03,61000,64100,60800,64100,59888.2352941177,61556.0924369748,62972.5210084034,64514.6638655462,66056.8067226891,70600,58220.3781512605,56803.9495798319,55261.8067226891,53719.6638655462,61155,60655.7692307692,58410.9953695884,59015.4997410739
2025/07/02,60600,60900,59800,60700,59600,61245.7142857143,62632.1428571429,64148.2142857143,65664.2857142857,68900,57954.2857142857,56567.8571428571,55051.7857142857,53535.7142857143,60412.5,60035.5769230769,58717.8965700306,59021.4818378492
2025/07/01,59900,61100,59900,60600,59558.8235294118,61190.9663865546,62543.1092436975,64035.2521008403,65527.3949579832,69900,57926.6806722689,56574.5378151261,55082.3949579832,53590.2521008403,60403.75,59859.1346153846,58493.4234899389,58811.7682206887
2025/06/30,61500,61500,59800,60100,59476.4705882353,61087.8991596639,62416.4705882353,63886.4705882353,65356.4705882353,69900,57865.0420168067,56536.4705882353,55066.4705882353,53596.4705882353,60306.25,59729.3269230769,58333.9301272504,58668.241857234
2025/06/27,60600,61600,60000,60800,59341.1764705882,60927.6050420168,62251.1764705882,63706.1764705882,65161.1764705882,69000,57754.7478991597,56431.1764705882,54976.1764705882,53521.1764705882,60101.25,59696.6346153846,58009.2306437716,58426.9586449159
2025/06/26,61500,62100,59900,60300,59111.7647058824,60671.0504201681,61988.9075630252,63427.4789915966,64866.0504201681,71100,57552.4789915966,56234.6218487395,54796.0504201681,53357.4789915966,59818.75,59472.5961538462,57822.5526852277,58234.7818274743
2025/06/25,60800,61600,60300,61300,58876.4705882353,60402.8991596639,61717.1848739496,63137.5420168067,64557.8991596639,72600,57350.0420168067,56035.756302521,54615.3991596639,53195.0420168067,59527.5,59279.8076923077,57566.8749427121,58018.4619867007
2025/06/24,58500,60600,58500,60500,58576.4705882353,60071.4705882353,61380.0420168067,62781.8277310924,64183.6134453782,70600,57081.4705882353,55772.8991596639,54371.1134453782,52969.3277310924,59155,58986.5384615385,57651.8092636252,57967.9737153298
2025/06/23,58500,58900,57600,58300,58311.7647058824,59776.7647058824,61080.3361344538,62464.6218487395,63848.9075630252,70300,56846.7647058824,55543.1932773109,54158.9075630252,52774.6218487395,58862.5,58820.1923076923,57706.8231363387,57892.9843472376
2025/06/20,59300,59800,59100,59600,58070.5882352941,59510.5882352941,60809.1596638656,62178.4453781513,63547.731092437,65900,56630.5882352941,55332.0168067227,53962.731092437,52593.4453781513,58872.5,58866.3461538462,57273.8600690085,57583.6688409226
2025/06/19,60000,60600,59000,59200,57776.4705882353,59192.8991596639,60485.0420168067,61839.3277310924,63193.6134453782,66000,56360.0420168067,55067.8991596639,53713.6134453782,52359.3277310924,58677.5,58714.4230769231,57088.4732644639,57372.1812038283
2025/06/18,57900,59800,57600,59700,57500,58886.4285714286,60176.4285714286,61514.6428571429,62852.8571428571,66200,56113.5714285714,54823.5714285714,53485.3571428571,52147.1428571429,58757.5,58649.0384615385,56795.8797169246,57076.9355377134
2025/06/17,57500,59800,57400,58200,57217.6470588235,58569.7899159664,59863.3613445378,61186.218487395,62509.0756302521,65900,55865.5042016807,54571.9327731093,53249.0756302521,51926.218487395,58746.25,58475.4807692308,56828.033729391,56997.6936909401
2025/06/16,57900,58300,56900,57400,57076.4705882353,58405.0420168067,59702.1848739496,61015.0420168067,62327.8991596639,68000,55747.8991596639,54450.756302521,53137.8991596639,51825.0420168067,58821.25,58296.6346153846,56439.5854849227,56650.1643626732
2025/06/13,59700,60200,57700,57900,56994.1176470588,58317.6890756303,59604.8319327731,60910.1890756303,62215.5462184874,66900,55670.5462184874,54383.4033613445,53078.0462184874,51772.6890756303,59050,58157.6923076923,55841.1119933625,56239.0840679862
2025/06/12,59800,60100,59300,59500,56864.7058823529,58182.5630252101,59457.5630252101,60753.9915966387,62050.4201680672,66700,55546.8487394958,54271.8487394958,52975.4201680672,51678.9915966387,59080,57926.9230769231,55173.5962281437,55783.0087244103
2025/06/11,59400,60100,59300,59900,56717.6470588235,58031.9327731092,59301.218487395,60593.0042016807,61884.7899159664,64600,55403.3613445378,54134.0756302521,52842.2899159664,51550.5042016807,58703.75,57543.75,54890.9059492336,55552.8881420197
2025/06/10,60100,60500,58800,59200,56564.7058823529,57873.2773109244,59134.7058823529,60419.7058823529,61704.7058823529,63700,55256.1344537815,53994.7058823529,52709.705882353,51424.705882353,58160,57142.3076923077,54786.3678293676,55418.5151416639
2025/06/09,59300,60400,59200,60000,56458.8235294118,57762.3949579832,59000.2521008403,60270.9663865546,61541.6806722689,62400,55155.2521008403,53917.3949579832,52646.6806722689,51375.9663865546,57557.5,56706.7307692308,54622.5206333882,55266.4446288027
2025/06/05,58000,59900,57800,59200,56282.3529411765,57580.9243697479,58808.781512605,60071.9957983193,61335.2100840336,62400,54983.781512605,53755.9243697479,52492.7100840336,51229.4957983193,56840,56203.8461538462,54820.1011460184,55297.6406706052
2025/06/04,57300,58000,56800,57800,56223.5294117647,57515.6722689076,58738.5294117647,59996.0294117647,61253.5294117647,61200,54931.3865546219,53708.5294117647,52451.0294117647,51193.5294117647,56226.25,55825.4807692308,55214.386179911,55494.2912535004
